Age,Salary,YearsExperience,NumCertifications,JobSatisfaction,JobTitle,Education,City,Promotion
38,117288,6,2,1,Data Analyst,Master's,Austin,Got Promotion
22,108959,14,4,8,Data Engineer,High School,Austin,Got Promotion
29,51849,10,3,4,Web developer,Master's,Austin,No Promotion
40,118178,14,0,2,Data Scientist,High School,Austin,Got Promotion
27,117136,2,0,1,Business Analyst,Master's,Chicago,Got Promotion
24,110740,5,1,7,Data Engineer,High School,Austin,Got Promotion
48,136322,6,3,2,Web developer,PhD,Chicago,Got Promotion
26,94565,0,2,4,Web developer,Bachelor's,Austin,No Promotion
34,70183,11,0,4,Business Analyst,Master's,Austin,Got Promotion
36,51132,1,4,10,Web developer,Master's,Chicago,No Promotion
35,88259,11,1,1,Software Engineer,High School,Austin,Got Promotion
44,146612,3,1,2,Product Manager,PhD,San Francisco,Got Promotion
37,113668,12,0,1,Data Scientist,PhD,Austin,No Promotion
39,88563,7,3,6,Software Engineer,Master's,Seattle,No Promotion
43,142227,10,1,3,Software Engineer,High School,Chicago,No Promotion
43,60931,12,0,1,Business Analyst,High School,Austin,Got Promotion
32,123169,13,3,8,Data Scientist,Bachelor's,Austin,Got Promotion
24,100639,9,0,4,Business Analyst,PhD,Chicago,No Promotion
43,108901,5,0,10,Product Manager,Bachelor's,New York,No Promotion
31,51044,0,3,7,Web developer,PhD,San Francisco,Got Promotion
31,96691,9,3,10,Business Analyst,Master's,San Francisco,No Promotion
42,74363,4,3,2,Data Analyst,Master's,Austin,No Promotion
37,96694,6,0,6,Business Analyst,High School,Chicago,No Promotion
33,51582,14,1,6,Web developer,High School,Seattle,Got Promotion
23,129910,12,2,7,Data Analyst,High School,Austin,Got Promotion
30,116844,5,2,1,Software Engineer,PhD,San Francisco,No Promotion
45,71301,12,0,1,Product Manager,High School,Austin,No Promotion
24,124329,12,0,2,Web developer,Master's,Chicago,No Promotion
45,51620,11,1,2,Data Engineer,Bachelor's,Seattle,Got Promotion
46,112224,8,3,5,Data Analyst,Master's,New York,No Promotion
36,106655,7,0,1,Product Manager,Master's,Seattle,No Promotion
24,145419,14,4,2,Business Analyst,Master's,Austin,No Promotion
40,87534,3,3,6,Data Engineer,Bachelor's,San Francisco,Got Promotion
39,89390,12,0,3,Business Analyst,Master's,Chicago,No Promotion
29,121629,10,4,4,Web developer,PhD,Austin,No Promotion
47,105856,11,1,1,Software Engineer,PhD,New York,Got Promotion
38,99252,4,4,5,Web developer,Bachelor's,Chicago,Got Promotion
29,105809,6,0,4,Web developer,PhD,Chicago,No Promotion
28,72259,7,2,8,Web developer,High School,Chicago,No Promotion
28,70655,4,0,3,Business Analyst,PhD,Austin,No Promotion
24,83005,8,2,10,Data Analyst,Master's,New York,No Promotion
22,81629,13,1,1,Software Engineer,PhD,Austin,No Promotion
25,73610,9,1,10,Product Manager,High School,Chicago,No Promotion
46,107184,11,3,5,Software Engineer,High School,Chicago,No Promotion
26,71602,3,3,1,Product Manager,High School,San Francisco,Got Promotion
22,135945,3,2,5,Data Scientist,Master's,Seattle,No Promotion
36,61110,12,2,9,Data Analyst,High School,Austin,No Promotion
26,56073,7,1,5,Data Analyst,Master's,New York,No Promotion
34,130818,0,4,2,Product Manager,High School,Chicago,No Promotion
29,60195,7,2,2,Business Analyst,Master's,Austin,No Promotion
29,51537,4,2,10,Data Engineer,Master's,Seattle,Got Promotion
26,67138,12,4,9,Business Analyst,Master's,Austin,No Promotion
49,94328,13,3,5,Data Scientist,PhD,Seattle,Got Promotion
30,96202,10,3,8,Product Manager,High School,Austin,No Promotion
22,90164,0,2,10,Data Scientist,Master's,San Francisco,No Promotion
25,139743,3,3,4,Product Manager,High School,Austin,No Promotion
24,104659,1,3,2,Data Scientist,PhD,San Francisco,No Promotion
23,136155,3,3,4,Product Manager,Bachelor's,Seattle,Got Promotion
29,99692,7,1,4,Data Analyst,High School,Chicago,Got Promotion
44,74845,4,0,9,Data Scientist,High School,Chicago,No Promotion
30,139846,0,2,10,Data Scientist,PhD,Austin,No Promotion
23,80562,6,2,6,Product Manager,Master's,New York,No Promotion
35,78036,0,1,10,Software Engineer,High School,Austin,Got Promotion
35,110752,8,0,6,Software Engineer,Bachelor's,San Francisco,No Promotion
25,124233,2,0,5,Data Analyst,PhD,San Francisco,No Promotion
27,133049,11,1,6,Business Analyst,Master's,Seattle,No Promotion
32,118681,2,4,1,Business Analyst,High School,Austin,No Promotion
24,77818,14,4,5,Data Analyst,High School,Seattle,No Promotion
29,80544,14,0,6,Business Analyst,PhD,New York,No Promotion
24,112532,5,4,8,Data Engineer,Master's,Chicago,No Promotion
35,128636,9,4,4,Data Engineer,Master's,Chicago,No Promotion
49,107705,5,4,5,Data Engineer,PhD,Austin,No Promotion
34,70104,12,0,4,Web developer,High School,Seattle,No Promotion
34,119603,10,4,7,Web developer,High School,Seattle,No Promotion
23,109025,10,2,10,Data Engineer,Master's,New York,No Promotion
34,146264,5,0,6,Product Manager,Master's,Seattle,No Promotion
40,82317,12,1,4,Software Engineer,Bachelor's,San Francisco,No Promotion
48,81416,0,4,6,Data Analyst,Bachelor's,San Francisco,No Promotion
27,92012,4,3,4,Product Manager,Bachelor's,San Francisco,No Promotion
37,118045,11,0,8,Data Engineer,Master's,Austin,No Promotion
23,71400,5,1,3,Data Analyst,Master's,San Francisco,No Promotion
29,98270,7,2,8,Software Engineer,Master's,San Francisco,No Promotion
38,122069,12,1,2,Business Analyst,High School,Chicago,Got Promotion
44,99833,0,4,6,Product Manager,PhD,Austin,No Promotion
23,113644,4,3,8,Software Engineer,Master's,San Francisco,Got Promotion
31,130206,2,4,1,Data Analyst,High School,New York,Got Promotion
49,119468,1,1,6,Data Scientist,Master's,San Francisco,No Promotion
37,109473,10,0,9,Product Manager,PhD,Austin,Got Promotion
27,95809,7,3,10,Web developer,Master's,Seattle,No Promotion
49,88328,6,3,10,Data Analyst,High School,Chicago,No Promotion
23,86784,9,1,2,Data Analyst,Master's,Chicago,No Promotion
23,73723,6,4,1,Web developer,Master's,Austin,No Promotion
47,110646,4,1,2,Software Engineer,Master's,San Francisco,No Promotion
34,116255,11,3,5,Data Analyst,Bachelor's,New York,No Promotion
45,50074,12,1,6,Product Manager,Master's,San Francisco,No Promotion
36,76498,8,3,1,Data Engineer,High School,San Francisco,No Promotion
49,115522,4,4,7,Web developer,High School,New York,No Promotion
23,146881,1,0,4,Product Manager,High School,Chicago,No Promotion
28,70541,2,0,9,Web developer,Master's,San Francisco,Got Promotion
24,95929,3,1,6,Data Analyst,PhD,Seattle,No Promotion
29,76028,14,3,9,Software Engineer,High School,Seattle,No Promotion
44,79545,4,0,1,Product Manager,Bachelor's,Austin,No Promotion
35,129569,12,3,4,Data Scientist,PhD,Austin,Got Promotion
45,81673,2,4,2,Data Engineer,High School,New York,No Promotion
44,80974,11,1,6,Web developer,Master's,New York,Got Promotion
48,108899,13,3,4,Business Analyst,Bachelor's,Austin,No Promotion
43,73097,6,1,9,Software Engineer,High School,San Francisco,No Promotion
28,143144,4,3,3,Software Engineer,Bachelor's,Chicago,Got Promotion
42,114824,4,3,1,Business Analyst,PhD,Seattle,Got Promotion
28,73525,5,4,1,Business Analyst,High School,New York,No Promotion
22,107804,6,1,9,Product Manager,Master's,Austin,No Promotion
38,65043,9,2,9,Data Analyst,Bachelor's,Seattle,Got Promotion
30,91846,9,3,5,Data Analyst,High School,New York,No Promotion
42,127261,7,3,2,Data Scientist,PhD,New York,No Promotion
34,100227,8,0,9,Data Engineer,PhD,San Francisco,No Promotion
42,103028,10,1,8,Web developer,High School,New York,No Promotion
40,87383,3,2,10,Data Analyst,PhD,Chicago,Got Promotion
42,79483,4,4,10,Data Scientist,Bachelor's,New York,No Promotion
40,57265,14,2,6,Data Scientist,Bachelor's,Chicago,Got Promotion
46,72763,4,4,7,Software Engineer,Bachelor's,San Francisco,No Promotion
46,125652,7,2,6,Software Engineer,Bachelor's,Chicago,No Promotion
43,65733,8,2,5,Data Engineer,PhD,Seattle,No Promotion
38,141038,6,1,4,Product Manager,High School,New York,Got Promotion
44,87420,14,0,7,Business Analyst,PhD,Austin,Got Promotion
44,59247,4,2,4,Business Analyst,PhD,Austin,Got Promotion
31,73840,2,3,10,Data Engineer,High School,Chicago,No Promotion
31,115149,0,3,10,Data Scientist,High School,San Francisco,Got Promotion
25,71058,10,3,10,Data Engineer,Master's,Chicago,Got Promotion
29,84929,8,0,9,Business Analyst,Bachelor's,Chicago,No Promotion
43,134171,4,2,5,Data Scientist,High School,Chicago,No Promotion
41,141164,8,4,8,Business Analyst,PhD,Seattle,No Promotion
41,81362,9,4,6,Product Manager,Bachelor's,Seattle,No Promotion
39,136489,14,1,4,Software Engineer,Bachelor's,Chicago,Got Promotion
35,134664,11,0,3,Software Engineer,PhD,San Francisco,No Promotion
39,97356,12,2,6,Data Scientist,High School,New York,No Promotion
49,127597,13,3,1,Data Engineer,Bachelor's,Austin,No Promotion
35,56041,3,0,2,Business Analyst,Bachelor's,Seattle,No Promotion
41,128209,4,0,7,Data Analyst,Bachelor's,New York,Got Promotion
42,111954,3,2,4,Product Manager,Bachelor's,Seattle,No Promotion
45,111869,1,1,5,Business Analyst,Bachelor's,Seattle,No Promotion
36,71059,11,1,10,Web developer,PhD,Seattle,Got Promotion
43,149864,0,1,1,Data Analyst,High School,Chicago,Got Promotion
25,94722,7,3,2,Product Manager,High School,Chicago,No Promotion
34,67548,3,3,4,Product Manager,Bachelor's,Seattle,No Promotion
48,65078,4,2,8,Software Engineer,Bachelor's,Seattle,No Promotion
44,55419,5,1,10,Data Scientist,Bachelor's,Austin,Got Promotion
29,85490,13,2,4,Business Analyst,PhD,New York,Got Promotion
39,126086,7,1,3,Product Manager,PhD,New York,No Promotion
33,108760,10,0,3,Business Analyst,Master's,San Francisco,No Promotion
44,80337,7,4,5,Product Manager,Bachelor's,San Francisco,No Promotion
35,51468,6,4,3,Data Engineer,Master's,San Francisco,No Promotion
23,74309,3,1,8,Software Engineer,Master's,Chicago,No Promotion
39,116344,5,2,5,Data Scientist,Master's,Chicago,No Promotion
45,140283,3,3,7,Data Analyst,High School,Austin,No Promotion
23,122255,14,1,8,Data Analyst,Master's,Chicago,Got Promotion
32,131899,13,1,5,Data Engineer,Bachelor's,San Francisco,No Promotion
30,78718,6,3,8,Web developer,PhD,Seattle,Got Promotion
33,144337,11,1,3,Software Engineer,Bachelor's,San Francisco,No Promotion
38,87841,12,0,7,Product Manager,PhD,Austin,Got Promotion
36,123548,11,3,8,Software Engineer,High School,Seattle,No Promotion
46,133565,14,0,7,Data Scientist,High School,Chicago,No Promotion
38,96660,12,4,2,Data Analyst,Bachelor's,Seattle,No Promotion
47,100281,12,3,8,Business Analyst,High School,Austin,No Promotion
47,50767,10,3,6,Data Analyst,PhD,Chicago,Got Promotion
39,53895,13,2,10,Web developer,High School,New York,No Promotion
43,108026,0,2,3,Web developer,Master's,San Francisco,No Promotion
27,92968,4,3,4,Web developer,Master's,San Francisco,No Promotion
38,90097,14,4,7,Web developer,High School,Austin,Got Promotion
44,65332,13,1,3,Data Scientist,Bachelor's,Austin,No Promotion
45,64621,9,2,1,Product Manager,Master's,San Francisco,No Promotion
39,126870,11,4,6,Software Engineer,PhD,Seattle,Got Promotion
29,68174,14,4,3,Data Analyst,Bachelor's,New York,No Promotion
30,149189,9,2,10,Web developer,High School,New York,No Promotion
27,90502,14,1,6,Data Analyst,Bachelor's,Austin,No Promotion
26,86674,3,2,10,Web developer,Bachelor's,Austin,No Promotion
33,87260,10,4,3,Business Analyst,Bachelor's,Seattle,No Promotion
46,92498,6,0,6,Software Engineer,Bachelor's,Austin,No Promotion
49,117609,12,2,4,Business Analyst,High School,New York,Got Promotion
32,99464,8,4,4,Business Analyst,High School,San Francisco,Got Promotion
46,121805,4,2,10,Web developer,Master's,New York,Got Promotion
22,114919,3,4,10,Product Manager,Master's,Seattle,No Promotion
32,104469,14,1,2,Data Analyst,PhD,San Francisco,No Promotion
40,67194,8,4,4,Data Engineer,PhD,San Francisco,Got Promotion
30,76811,4,3,4,Software Engineer,Master's,New York,No Promotion
48,122377,8,0,7,Product Manager,Master's,San Francisco,Got Promotion
23,93723,7,4,5,Data Engineer,Bachelor's,San Francisco,No Promotion
33,125235,3,2,8,Product Manager,Master's,Austin,Got Promotion
25,126298,10,2,7,Web developer,PhD,San Francisco,Got Promotion
25,109238,10,4,10,Web developer,Master's,Seattle,No Promotion
39,52147,6,3,9,Product Manager,Bachelor's,San Francisco,No Promotion
36,148919,4,4,8,Data Scientist,PhD,Austin,No Promotion
40,149251,9,1,9,Data Scientist,High School,Chicago,No Promotion
34,88445,3,3,1,Product Manager,Master's,Chicago,No Promotion
40,103803,4,4,10,Data Scientist,High School,Seattle,No Promotion
38,111108,4,0,3,Software Engineer,PhD,Seattle,No Promotion
27,52013,10,3,5,Data Analyst,Master's,San Francisco,No Promotion
37,135617,14,4,9,Data Engineer,High School,San Francisco,No Promotion
45,132410,8,0,8,Web developer,Master's,Chicago,No Promotion
33,103502,11,4,10,Software Engineer,High School,Chicago,No Promotion
40,87755,8,1,7,Data Analyst,High School,New York,Got Promotion
26,58733,5,2,2,Data Scientist,PhD,Chicago,Got Promotion
38,59479,13,4,6,Data Engineer,Master's,Chicago,No Promotion
47,125361,3,3,4,Software Engineer,High School,Seattle,No Promotion
44,71304,14,4,5,Business Analyst,Master's,New York,Got Promotion
47,85694,1,4,5,Web developer,Master's,New York,No Promotion
22,131171,13,4,4,Product Manager,Bachelor's,San Francisco,No Promotion
49,136296,2,4,4,Web developer,PhD,San Francisco,No Promotion
48,59490,1,3,4,Data Analyst,Master's,New York,No Promotion
46,71252,4,3,2,Data Analyst,Master's,New York,No Promotion
45,56862,5,4,1,Business Analyst,Master's,San Francisco,Got Promotion
44,119959,10,2,2,Business Analyst,PhD,Seattle,No Promotion
31,60450,4,4,7,Product Manager,PhD,Seattle,Got Promotion
36,106022,1,3,1,Data Scientist,Master's,Seattle,No Promotion
44,111991,11,1,6,Web developer,PhD,Seattle,Got Promotion
42,90927,4,4,4,Software Engineer,Bachelor's,San Francisco,No Promotion
42,138090,8,4,2,Software Engineer,PhD,Austin,No Promotion
32,99853,3,4,3,Software Engineer,Bachelor's,Chicago,Got Promotion
34,81826,11,4,7,Data Scientist,Bachelor's,Chicago,Got Promotion
26,92879,9,0,6,Web developer,Bachelor's,Chicago,No Promotion
22,107265,1,4,6,Web developer,High School,Chicago,Got Promotion
45,122361,2,3,8,Product Manager,PhD,San Francisco,No Promotion
33,127990,2,3,8,Software Engineer,Master's,Austin,Got Promotion
32,139787,8,0,6,Data Analyst,Bachelor's,San Francisco,Got Promotion
38,136184,3,4,1,Data Analyst,Master's,Austin,No Promotion
25,90736,14,2,10,Data Analyst,Bachelor's,San Francisco,No Promotion
36,74530,0,4,7,Business Analyst,Master's,New York,No Promotion
46,128052,0,3,8,Business Analyst,High School,Austin,Got Promotion
30,97058,14,1,5,Data Scientist,Bachelor's,Chicago,No Promotion
42,124094,6,1,4,Software Engineer,High School,Austin,No Promotion
41,124255,6,2,7,Business Analyst,High School,Seattle,No Promotion
40,54886,1,4,6,Data Analyst,PhD,Austin,Got Promotion
40,143721,8,0,6,Business Analyst,Master's,Seattle,No Promotion
33,87387,8,4,3,Web developer,Bachelor's,Seattle,Got Promotion
26,71575,4,2,10,Data Analyst,High School,New York,Got Promotion
31,89643,14,2,4,Software Engineer,Master's,Austin,No Promotion
38,60100,14,2,5,Web developer,PhD,New York,No Promotion
26,110356,2,1,9,Data Scientist,Master's,Chicago,Got Promotion
43,57856,2,4,8,Product Manager,Master's,Austin,No Promotion
37,88169,11,4,3,Product Manager,PhD,San Francisco,Got Promotion
28,78804,2,0,6,Web developer,PhD,San Francisco,Got Promotion
49,85790,5,2,10,Data Analyst,PhD,San Francisco,No Promotion
30,80988,3,2,1,Business Analyst,High School,Seattle,No Promotion
24,126448,7,3,3,Business Analyst,Master's,San Francisco,No Promotion
36,88506,14,3,10,Data Analyst,PhD,Chicago,No Promotion
37,137904,12,1,7,Software Engineer,Master's,Austin,No Promotion
39,117306,10,4,7,Web developer,Master's,Austin,No Promotion
35,62305,12,0,2,Data Analyst,High School,Seattle,No Promotion
24,59969,10,0,3,Software Engineer,Master's,Seattle,No Promotion
33,62404,10,2,7,Data Scientist,High School,Seattle,No Promotion
30,58989,4,0,6,Data Scientist,PhD,Chicago,Got Promotion
49,115305,0,2,7,Web developer,PhD,Austin,No Promotion
28,85983,8,4,10,Data Analyst,Master's,New York,No Promotion
30,89462,0,0,9,Data Scientist,High School,Seattle,Got Promotion
34,69360,5,2,8,Business Analyst,High School,San Francisco,No Promotion
39,135657,0,4,6,Software Engineer,Bachelor's,New York,Got Promotion
26,76287,2,4,4,Product Manager,Bachelor's,New York,No Promotion
34,115472,14,2,10,Product Manager,PhD,Seattle,Got Promotion
25,111313,9,2,9,Data Scientist,PhD,San Francisco,No Promotion
23,84160,4,1,7,Software Engineer,Bachelor's,Seattle,Got Promotion
37,56789,14,4,5,Business Analyst,High School,Seattle,Got Promotion
30,77181,9,2,2,Product Manager,Master's,San Francisco,No Promotion
30,64385,6,4,9,Business Analyst,Master's,New York,No Promotion
27,132597,13,0,7,Business Analyst,High School,New York,Got Promotion
32,115641,9,3,9,Product Manager,PhD,San Francisco,No Promotion
43,94247,7,3,9,Product Manager,Master's,New York,Got Promotion
45,136673,11,2,10,Data Scientist,High School,Chicago,No Promotion
43,55544,8,2,5,Web developer,Master's,Seattle,Got Promotion
22,63275,5,4,7,Software Engineer,High School,Chicago,No Promotion
25,113248,14,2,5,Data Analyst,Bachelor's,Chicago,No Promotion
34,84550,10,4,3,Software Engineer,Bachelor's,Chicago,No Promotion
44,103693,8,2,10,Data Analyst,Master's,Austin,No Promotion
34,69641,7,4,8,Product Manager,Master's,Austin,No Promotion
34,121749,8,2,8,Business Analyst,Master's,Chicago,No Promotion
23,130021,9,1,9,Software Engineer,Master's,Seattle,No Promotion
30,65605,3,4,6,Business Analyst,Bachelor's,Chicago,Got Promotion
45,100713,8,1,2,Software Engineer,Bachelor's,Chicago,No Promotion
29,70390,14,1,3,Web developer,High School,Austin,Got Promotion
28,125403,6,1,10,Data Engineer,Master's,Chicago,No Promotion
25,108466,4,1,6,Software Engineer,Bachelor's,Seattle,No Promotion
39,53981,4,0,1,Business Analyst,PhD,Seattle,No Promotion
24,59493,0,3,2,Data Engineer,High School,Chicago,No Promotion
49,121218,1,0,8,Data Scientist,High School,Seattle,No Promotion
27,121318,9,2,8,Web developer,High School,Chicago,No Promotion
33,145335,2,2,6,Product Manager,PhD,Austin,No Promotion
33,66984,13,3,3,Data Scientist,PhD,Chicago,No Promotion
42,72760,13,3,2,Data Scientist,PhD,New York,No Promotion
49,141529,7,3,6,Software Engineer,Bachelor's,Austin,No Promotion
29,51524,5,1,1,Product Manager,PhD,Seattle,No Promotion
43,99402,11,0,10,Web developer,High School,Seattle,No Promotion
43,141656,9,2,6,Data Engineer,Master's,Austin,No Promotion
22,115614,10,0,9,Software Engineer,High School,New York,No Promotion
25,85891,12,0,7,Data Analyst,High School,Austin,No Promotion
42,141009,14,0,9,Software Engineer,Bachelor's,San Francisco,No Promotion
49,89832,13,3,2,Data Engineer,High School,New York,No Promotion
